WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW
EUR,NH,NH,FLU_SW_EUR,FRA,France,28-01-13,2013,5,27-01-13,2013,5,NOTDEFINED,3856,,241,0,98,,,238,,,,577,,,4,,119,546,669,1246,,,,,,,,,225,,,,,FR,201305,201305
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-01-12,2012,4,22-01-12,2012,4,NOTDEFINED,27,,0,0,7,,,0,,,,7,,,0,,0,1,1,8,,3,,,,,,,,,RSV,,,BE,201204,201204
EUR,NH,NH,FLU_SW_EUR,FRA,France,01-08-22,2022,31,31-07-22,2022,31,NONSENTINEL,4512,,0,,1,,,10,,,,11,,,,,,2,2,13,,,,,,,,,7,,,,,FR,202231,202231
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-10-15,2015,43,18-10-15,2015,42,NONSENTINEL,1588,,0,0,0,,,1,,,,1,,,0,,0,3,3,4,,,,,,,,,135,,,,,FR,201543,201542
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,20-07-20,2020,30,19-07-20,2020,30,NONSENTINEL,0,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202030,202030
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,23-04-07,2007,17,22-04-07,2007,17,NOTDEFINED,18,,,0,2,,,0,,,,2,,,,,,0,0,2,,3,,,,,,,,,,,,DE,200717,200717
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-10-23,2023,40,01-10-23,2023,40,SENTINEL,123,,0,,1,0,,,,,,1,,,0,,0,,0,1,,,,,,,,,0,,,,,DE,202340,202340
EUR,NH,NH,FLU_SW_EUR,FRA,France,18-09-23,2023,38,17-09-23,2023,38,SENTINEL,22,,0,,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,202338,202338
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,17-07-17,2017,29,16-07-17,2017,29,NONSENTINEL,4,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201729,201729
EUR,NH,NH,FLU_SW_EUR,FRA,France,29-12-03,2004,1,28-12-03,2003,53,NOTDEFINED,629,,,,17,,,26,,,,43,,,,,,,,43,,3,,,,,,,,,,,"GROG : 39 samples.
Hospitals : 590 samples.",FR,200401,200353
EUR,NH,NH,FLU_SW_EUR,FRA,France,10-03-08,2008,11,09-03-08,2008,11,NOTDEFINED,668,,,2,,,,10,,,,12,,,,,,35,35,47,,3,,,,,,,,,,,"GROG Networks : 59 samples. 2 influenza A, 2 influenza AH1 and 11 influenza B.
Hosptils Surveillance : 609 samples. 8 influenza A and 24 influenza B.",FR,200811,200811
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-05-24,2024,19,05-05-24,2024,19,SENTINEL,13,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202419,202419
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-01-24,2024,5,28-01-24,2024,5,NONSENTINEL,83,,36,,0,0,,,,,,36,,,2,,0,,2,38,,,,,,,,,12,,,,,DE,202405,202405
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,12-11-12,2012,46,11-11-12,2012,46,NOTDEFINED,58,,0,0,2,,,0,,,,2,,,0,,0,0,0,2,,3,,,,,,,3,,RSV,,,DE,201246,201246
EUR,NH,NH,FLU_SW_EUR,FRA,France,28-12-20,2020,53,27-12-20,2020,53,NONSENTINEL,2999,,0,0,0,,,0,,,,0,,,,,,1,1,1,,,,,,,,,44,,,,,FR,202053,202053
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,12-12-05,2005,50,11-12-05,2005,50,NOTDEFINED,40,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,non-sentinel specimens,,,DE,200550,200550
EUR,NH,NH,FLU_SW_EUR,FRA,France,24-08-09,2009,35,23-08-09,2009,35,NOTDEFINED,499,,45,0,0,0,,0,,0,,45,,,0,,0,0,0,45,,1,,,,,,,,,,,,FR,200935,200935
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-11-01,2001,48,25-11-01,2001,48,NOTDEFINED,18,,,0,0,,,1,,,,1,,,,,,0,0,1,,3,,,,,,,,,,,3�������������������������������������������,BE,200148,200148
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-11-09,2009,48,22-11-09,2009,48,NOTDEFINED,,122,37,0,0,0,,5,,0,,42,,,0,,0,0,0,42,,5,,,,,,,,,,,,BE,200948,200948
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-07-21,2021,28,11-07-21,2021,28,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202128,202128
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-10-97,1997,43,19-10-97,1997,43,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,BE,199743,199743
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-10-17,2017,40,01-10-17,2017,40,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201740,201740
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-01-17,2017,2,08-01-17,2017,2,SENTINEL,221,,0,0,85,,,0,,,,85,,,0,,1,0,1,86,,,,,,,,,45,,,,,DE,201702,201702
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-10-21,2021,40,03-10-21,2021,40,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,19,,,,,BE,202140,202140
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-05-21,2021,18,02-05-21,2021,18,SENTINEL,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202118,202118
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-06-08,2008,24,08-06-08,2008,24,NOTDEFINED,0,,,,,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200824,200824
EUR,NH,NH,FLU_SW_EUR,FRA,France,24-10-11,2011,43,23-10-11,2011,43,NOTDEFINED,1044,444,0,0,1,0,,2,,0,,3,,,0,,0,0,0,3,,2,,,,,,,,,RSV,,,FR,201143,201143
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-04-22,2022,17,24-04-22,2022,17,SENTINEL,3,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,BE,202217,202217
EUR,NH,NH,FLU_SW_EUR,FRA,France,11-01-16,2016,2,10-01-16,2016,2,SENTINEL,121,,10,0,1,,,0,,,,11,,,13,,0,0,13,24,,,,,,,,,9,,,,,FR,201602,201602
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-04-15,2015,15,05-04-15,2015,14,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,5,0,5,5,,,,,,,,,3,,,,,DE,201515,201514
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-04-15,2015,18,26-04-15,2015,17,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201518,201517
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-02-16,2016,9,28-02-16,2016,9,SENTINEL,64,,16,0,0,,,5,,,,21,,,17,,0,3,20,41,,,,,,,,,0,,,,,BE,201609,201609
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,07-01-19,2019,2,06-01-19,2019,2,NONSENTINEL,5,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,3,,,,,DE,201902,201902
EUR,NH,NH,FLU_SW_EUR,FRA,France,22-02-99,1999,8,21-02-99,1999,8,NOTDEFINED,354,,,0,54,,,0,,,,54,,,,,,28,28,82,,5,,,,,,,,,,,"Still at epidemic level (301 per 100, 000) for 11 weeks now, but lower than the previous week. Half of the patients were below 34 years of age. ",FR,199908,199908
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-08-15,2015,33,09-08-15,2015,32,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201533,201532
EUR,NH,NH,FLU_SW_EUR,FRA,France,12-03-07,2007,11,11-03-07,2007,11,NOTDEFINED,269,,,,,,,2,,,,2,,,,,,,,2,,2,,,,,,,,,,,"GROG Networks : 20 samples. 1 influenza A.
Hospitals surveillance : 249 samples. 1 influenza A.",FR,200711,200711
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-04-24,2024,15,07-04-24,2024,15,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,45,,,,,BE,202415,202415
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,05-09-16,2016,36,04-09-16,2016,36,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201636,201636
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-08-09,2009,33,09-08-09,2009,33,NOTDEFINED,102,102,14,,,,,3,,,,17,,,,,,,,17,,3,,,,,,,,,,,,BE,200933,200933
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,30-12-13,2014,1,29-12-13,2014,1,SENTINEL,22,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,1,,,,,DE,201401,201401
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-10-12,2012,40,30-09-12,2012,40,NOTDEFINED,19,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,BE,201240,201240
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-01-20,2020,3,12-01-20,2020,3,SENTINEL,29,,9,,6,,,,,,,15,,,1,,,,1,16,,,,,,,,,1,,,,,BE,202003,202003
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-10-20,2020,43,18-10-20,2020,43,SENTINEL,53,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,202043,202043
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-11-17,2017,45,05-11-17,2017,45,NONSENTINEL,5,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,DE,201745,201745
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-09-13,2013,40,29-09-13,2013,40,NOTDEFINED,1135,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,21,,,,,FR,201340,201340
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,12-04-21,2021,15,11-04-21,2021,15,NONSENTINEL,0,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202115,202115
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-12-00,2000,50,10-12-00,2000,50,NOTDEFINED,55,,,,,,,17,,,,17,,,,,,0,0,17,,5,,,,,,,,,,,"regional outbreak, virus isolates mainly influenza A",BE,200050,200050
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-10-00,2000,40,01-10-00,2000,40,NOTDEFINED,889,,,0,0,,,1,,,,1,,,,,,0,0,1,,2,,,,,,,,,,,"ATTENTION WEEK 41 = 8/10/00 to 14/10/00
GROG = 23 samples
Hospitals = 158 samples
GROG and Hospitals = Nothing to declare.",FR,200040,200040
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-11-23,2023,45,05-11-23,2023,45,SENTINEL,155,,1,,1,,,0,,,,2,,,0,,0,0,0,2,,,,,,,,,15,,,,,FR,202345,202345
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,22-06-09,2009,26,21-06-09,2009,26,NOTDEFINED,33,,41,0,2,,,0,,,,43,,,,,,0,0,43,,2,,,,,,,,,RSV,,,DE,200926,200926
EUR,NH,NH,FLU_SW_EUR,FRA,France,22-12-14,2014,52,21-12-14,2014,52,NOTDEFINED,2397,,8,0,25,,,89,,,,122,,,0,,0,31,31,153,,,,,,,,,781,,,,,FR,201452,201452
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-06-22,2022,23,05-06-22,2022,23,NONSENTINEL,6475,,0,0,3,,,11,,,,14,,,,,,1,1,15,,,,,,,,,34,,,,,FR,202223,202223
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,13-02-17,2017,7,12-02-17,2017,7,SENTINEL,322,,1,0,157,,,0,,,,158,,,3,,9,0,12,170,,,,,,,,,31,,,,,DE,201707,201707
EUR,NH,NH,FLU_SW_EUR,FRA,France,20-03-00,2000,12,19-03-00,2000,12,NOTDEFINED,553,,,0,0,,,0,,,,0,,,,,,1,1,1,,3,,,,,,,,,,,"GROG : 8 samples.
Isolation of one Influenza A in week 12 in the Poitou-Charentes region.
Hospitals : 189 samples.
Nothing to declare.",FR,200012,200012
EUR,NH,NH,FLU_SW_EUR,FRA,France,04-02-19,2019,6,03-02-19,2019,6,NONSENTINEL,12910,,246,0,409,,,3675,,,,4330,,,0,,0,11,11,4341,,,,,,,,,666,,,,,FR,201906,201906
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-10-22,2022,43,23-10-22,2022,43,NONSENTINEL,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,226,,,,,BE,202243,202243
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,27-11-17,2017,48,26-11-17,2017,48,SENTINEL,141,,2,0,3,,,0,,,,5,,,0,,2,0,2,7,,,,,,,,,1,,,,,DE,201748,201748
EUR,NH,NH,FLU_SW_EUR,FRA,France,13-10-14,2014,42,12-10-14,2014,42,NOTDEFINED,1082,,0,0,0,,,6,,,,6,,,0,,0,2,2,8,,,,,,,,,17,,,,,FR,201442,201442
EUR,NH,NH,FLU_SW_EUR,FRA,France,28-12-20,2020,53,27-12-20,2020,53,SENTINEL,18,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,202053,202053
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-02-04,2004,6,01-02-04,2004,5,NOTDEFINED,217,,,,26,,,24,,,,50,,,,,,,,50,,3,,,,,,,,,,,,DE,200406,200405
EUR,NH,NH,FLU_SW_EUR,FRA,France,23-05-11,2011,21,22-05-11,2011,21,NOTDEFINED,888,546,2,0,0,0,,2,,0,,4,,,0,,0,0,0,4,,2,,,,,,,,,RSV,,,FR,201121,201121
EUR,NH,NH,FLU_SW_EUR,FRA,France,21-02-22,2022,8,20-02-22,2022,8,NONSENTINEL,13964,,59,0,57,,,728,,,,844,,,,,,3,3,847,,,,,,,,,70,,,,,FR,202208,202208
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-03-23,2023,12,19-03-23,2023,12,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,113,,,,,BE,202312,202312
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-07-23,2023,30,23-07-23,2023,30,SENTINEL,37,,0,,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202330,202330
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-07-09,2009,28,05-07-09,2009,28,NOTDEFINED,194,194,61,,6,,,4,,,,71,,,,,,,,71,,3,,,,,,,,,,,,BE,200928,200928
EUR,NH,NH,FLU_SW_EUR,FRA,France,09-03-15,2015,11,08-03-15,2015,10,SENTINEL,112,,8,0,16,,,0,,,,24,,,0,,0,34,34,58,,,,,,,,,4,,,,,FR,201511,201510
EUR,NH,NH,FLU_SW_EUR,FRA,France,05-02-18,2018,6,04-02-18,2018,6,SENTINEL,175,,40,0,4,,,1,,,,45,,,1,,62,0,63,108,,,,,,,,,4,,,,,FR,201806,201806
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-03-98,1998,12,15-03-98,1998,11,NOTDEFINED,417,,,0,0,,,87,,,,87,,,,,,3,3,90,,5,,,,,,,,,,,"Influenza A H3N2 epidemic in the south of France.

GROG NETWORK 56 Samples - 27 INFLUENZA A Isolates
Hospital surveillance 361 Samples - 60 INFLUENZA A Isolates and 3 INFLUENZA B Isolates",FR,199812,199811
EUR,NH,NH,FLU_SW_EUR,FRA,France,20-03-06,2006,12,19-03-06,2006,12,NOTDEFINED,727,,,10,,,,7,,,,17,,,,,,53,53,70,,5,,,,,,,,,,,"GROG : 105 samples.
Hospitals : 622 : samples.
",FR,200612,200612
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-12-04,2004,53,26-12-04,2004,52,NOTDEFINED,,,,1,12,,,63,,,,76,,,,,,,,76,,4,,,,,,,,,,,Percentage of consultations for ILI: 2.16%,BE,200453,200452
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-10-00,2000,40,01-10-00,2000,40,NOTDEFINED,4,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,no activity,DE,200040,200040
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-11-17,2017,45,05-11-17,2017,45,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201745,201745
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,31-12-07,2008,1,30-12-07,2008,1,NOTDEFINED,42,,,0,,,,,,,,0,,,,,,3,3,3,,3,,,,,,,,,,,,DE,200801,200801
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-06-24,2024,26,23-06-24,2024,26,NONSENTINEL,27,,0,,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202426,202426
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-03-14,2014,11,09-03-14,2014,11,SENTINEL,35,,5,0,10,,,5,,,,20,,,0,,0,0,0,20,,,,,,,,,0,,,,,BE,201411,201411
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-12-14,2014,51,14-12-14,2014,51,SENTINEL,22,,3,0,6,,,2,,,,11,,,0,,2,0,2,13,,,,,,,,,0,,,,,BE,201451,201451
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-04-19,2019,17,21-04-19,2019,17,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201917,201917
EUR,NH,NH,FLU_SW_EUR,FRA,France,27-12-04,2004,53,26-12-04,2004,52,NOTDEFINED,516,,,,6,,,7,,,,13,,,,,,1,1,14,,3,,,,,,,,,,,"Grog : 59 sampkles. 6 influenza A H3 detections.
Hospitals : 457 samples. 7 influenza A and 1 influenza B detections.",FR,200453,200452
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-09-10,2010,36,05-09-10,2010,36,NOTDEFINED,12,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,DE,201036,201036
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-10-13,2013,43,20-10-13,2013,43,SENTINEL,14,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201343,201343
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-10-01,2001,44,28-10-01,2001,44,NOTDEFINED,7,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,No Influenza activity.,BE,200144,200144
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,18-07-22,2022,29,17-07-22,2022,29,NONSENTINEL,1,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202229,202229
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-04-16,2016,16,17-04-16,2016,16,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201616,201616
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-06-14,2014,23,01-06-14,2014,23,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201423,201423
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,31-03-03,2003,14,30-03-03,2003,14,NOTDEFINED,73,,,0,11,,,1,,,,12,,,,,,9,9,21,,3,,,,,,,,,,,,DE,200314,200314
EUR,NH,NH,FLU_SW_EUR,FRA,France,26-03-18,2018,13,25-03-18,2018,13,NONSENTINEL,4290,,26,0,24,,,159,,,,209,,,0,,0,464,464,673,,,,,,,,,89,,,,,FR,201813,201813
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,17-09-12,2012,38,16-09-12,2012,38,NOTDEFINED,5,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,DE,201238,201238
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,26-01-15,2015,5,25-01-15,2015,4,NONSENTINEL,0,,6,0,8,,,0,,,,14,,,0,,0,0,0,14,,,,,,,,,14,,,,,DE,201505,201504
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,15-01-18,2018,3,14-01-18,2018,3,NONSENTINEL,36,,1,0,1,,,0,,,,2,,,2,,20,0,22,24,,,,,,,,,1,,,,,DE,201803,201803
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-12-13,2013,50,08-12-13,2013,50,NONSENTINEL,0,,1,0,2,,,0,,,,3,,,0,,1,0,1,4,,,,,,,,,2,,,,,DE,201350,201350
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,04-12-06,2006,49,03-12-06,2006,49,NOTDEFINED,31,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200649,200649
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-04-17,2017,15,09-04-17,2017,15,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201715,201715
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-02-19,2019,7,10-02-19,2019,7,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201907,201907
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,26-11-12,2012,48,25-11-12,2012,48,NOTDEFINED,88,,4,0,2,,,0,,,,6,,,0,,0,0,0,6,,3,,,,,,,6,,RSV,,,DE,201248,201248
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,15-07-24,2024,29,14-07-24,2024,29,SENTINEL,85,,0,,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202429,202429
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,19-06-17,2017,25,18-06-17,2017,25,NONSENTINEL,30,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,4,,,,,DE,201725,201725
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,23-10-17,2017,43,22-10-17,2017,43,SENTINEL,97,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,1,,,,,DE,201743,201743
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-03-11,2011,11,13-03-11,2011,11,NOTDEFINED,23,,0,0,0,,,2,,,,2,,,2,,2,2,6,8,,3,,,,,,,,,RSV,,,BE,201111,201111
EUR,NH,NH,FLU_SW_EUR,FRA,France,29-01-24,2024,5,28-01-24,2024,5,NONSENTINEL,16978,,432,,126,,,3047,,,,3605,,,,,,36,36,3641,,,,,,,,,273,,,,,FR,202405,202405
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-03-21,2021,13,28-03-21,2021,13,SENTINEL,144,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202113,202113
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-05-23,2023,22,28-05-23,2023,22,NONSENTINEL,5,,0,,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202322,202322
EUR,NH,NH,FLU_SW_EUR,FRA,France,20-04-98,1998,17,19-04-98,1998,16,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,"Influenza A virus is still circulating in most of the regions but less compared to the month of March.
Fewer Influenza B compared to type A, and likewise declined from March.",FR,199817,199816
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-03-17,2017,10,05-03-17,2017,10,NONSENTINEL,15,,0,0,3,,,0,,,,3,,,0,,0,0,0,3,,,,,,,,,3,,,,,DE,201710,201710
EUR,NH,NH,FLU_SW_EUR,FRA,France,29-09-97,1997,40,28-09-97,1997,40,NOTDEFINED,239,,,,,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,"FRANCE-South Distribution of the specimens 
GROG Network 7 samples
Hospitals 88 samples

Comments: No Influenza!",FR,199740,199740
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-08-99,1999,33,15-08-99,1999,33,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FR,199933,199933
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,27-11-00,2000,48,26-11-00,2000,48,NOTDEFINED,85,,,10,0,,,0,,,,10,,,,,,1,1,11,,3,,,,,,,,,,,All of the H1N1 infections occurred in the Berlin region. The influenza B was detected in the northern federal country Mecklenburg-Vorpommern.,DE,200048,200048
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-11-13,2013,48,24-11-13,2013,48,SENTINEL,20,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201348,201348
EUR,NH,NH,FLU_SW_EUR,FRA,France,15-04-19,2019,16,14-04-19,2019,16,NONSENTINEL,1730,,2,0,8,,,17,,,,27,,,0,,0,1,1,28,,,,,,,,,33,,,,,FR,201916,201916
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-10-22,2022,41,09-10-22,2022,41,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202241,202241
EUR,NH,NH,FLU_SW_EUR,FRA,France,03-03-97,1997,10,02-03-97,1997,10,NOTDEFINED,370,,,,,,,1,,,,1,,,,,,11,11,12,,5,,,,,,,,,,,"France-South:Hospitals  Specimens:351 - Influenza A :1 - Influenza B:1
             GROG Network Specimens:19 - Influenza B: 10",FR,199710,199710
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,22-01-07,2007,4,21-01-07,2007,4,NOTDEFINED,83,,,7,24,,,0,,,,31,,,,,,0,0,31,,3,,,,,,,,,,,,DE,200704,200704
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,31-10-22,2022,44,30-10-22,2022,44,NONSENTINEL,12,,1,,8,0,,,,,,9,,,0,,0,,0,9,,,,,,,,,0,,,,,DE,202244,202244
EUR,NH,NH,FLU_SW_EUR,FRA,France,05-11-12,2012,45,04-11-12,2012,45,NOTDEFINED,1498,,2,0,2,,,5,,,,9,,,0,,4,3,7,16,,,,,,,,,367,,,,,FR,201245,201245
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,04-11-19,2019,45,03-11-19,2019,45,SENTINEL,101,,0,0,2,,,0,,,,2,,,0,,0,0,0,2,,,,,,,,,0,,,,,DE,201945,201945
